Section,Variable,Source,Model,ScalarName,AnalysisType,Region,ScalarType,Units,Data
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Benchmark Period Mean (intersection),MeanState,global,scalar,mm d-1,1.34015
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Benchmark Period Mean (complement),MeanState,global,scalar,mm d-1,2.67313
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Period Mean (original grids),MeanState,global,scalar,mm d-1,0.658594
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Model Period Mean (intersection),MeanState,global,scalar,mm d-1,0.634249
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Model Period Mean (complement),MeanState,global,scalar,mm d-1,0.83926
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Benchmark Period Mean (intersection),MeanState,bona,scalar,mm d-1,0.879749
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Benchmark Period Mean (complement),MeanState,bona,scalar,mm d-1,0.979036
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Period Mean (original grids),MeanState,bona,scalar,mm d-1,0.489967
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Model Period Mean (intersection),MeanState,bona,scalar,mm d-1,0.492227
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Model Period Mean (complement),MeanState,bona,scalar,mm d-1,0.440193
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Spatial Distribution Score,MeanState,global,score,1,0.456297
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Spatial Distribution Score,MeanState,bona,score,1,0.631939
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Phase Shift,MeanState,global,scalar,months,1.19822
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Seasonal Cycle Score,MeanState,global,score,1,0.800402
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Phase Shift,MeanState,bona,scalar,months,0.420158
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Seasonal Cycle Score,MeanState,bona,score,1,0.962249
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Bias,MeanState,global,scalar,mm d-1,-0.705583
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Bias Score,MeanState,global,score,1,0.322071
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Bias,MeanState,bona,scalar,mm d-1,-0.386824
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Bias Score,MeanState,bona,score,1,0.655967
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,RMSE,MeanState,global,scalar,mm d-1,0.92091
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,RMSE Score,MeanState,global,score,1,0.565988
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,RMSE,MeanState,bona,scalar,mm d-1,0.627182
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,RMSE Score,MeanState,bona,score,1,0.622105
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Overall Score,MeanState,global,score,1,0.542149
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Overall Score,MeanState,bona,score,1,0.698873
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Overall Score,Relationships,global,score,1,0
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN3.0,Overall Score,Relationships,bona,score,1,0
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Benchmark Period Mean (intersection),MeanState,global,scalar,mm d-1,1.34015
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Benchmark Period Mean (complement),MeanState,global,scalar,mm d-1,2.67313
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Period Mean (original grids),MeanState,global,scalar,mm d-1,0.579436
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Model Period Mean (intersection),MeanState,global,scalar,mm d-1,0.555548
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Model Period Mean (complement),MeanState,global,scalar,mm d-1,0.761601
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Benchmark Period Mean (intersection),MeanState,bona,scalar,mm d-1,0.879749
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Benchmark Period Mean (complement),MeanState,bona,scalar,mm d-1,0.979036
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Period Mean (original grids),MeanState,bona,scalar,mm d-1,0.397522
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Model Period Mean (intersection),MeanState,bona,scalar,mm d-1,0.38669
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Model Period Mean (complement),MeanState,bona,scalar,mm d-1,0.414735
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Spatial Distribution Score,MeanState,global,score,1,0.394718
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Spatial Distribution Score,MeanState,bona,score,1,0.461026
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Phase Shift,MeanState,global,scalar,months,1.3173
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Seasonal Cycle Score,MeanState,global,score,1,0.775202
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Phase Shift,MeanState,bona,scalar,months,0.634592
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Seasonal Cycle Score,MeanState,bona,score,1,0.935996
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Bias,MeanState,global,scalar,mm d-1,-0.784376
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Bias Score,MeanState,global,score,1,0.299344
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Bias,MeanState,bona,scalar,mm d-1,-0.492417
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Bias Score,MeanState,bona,score,1,0.591158
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,RMSE,MeanState,global,scalar,mm d-1,0.997986
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,RMSE Score,MeanState,global,score,1,0.534414
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,RMSE,MeanState,bona,scalar,mm d-1,0.774305
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,RMSE Score,MeanState,bona,score,1,0.553245
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Overall Score,MeanState,global,score,1,0.507618
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Overall Score,MeanState,bona,score,1,0.618934
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Overall Score,Relationships,global,score,1,0
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM,Overall Score,Relationships,bona,score,1,0
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Benchmark Period Mean (intersection),MeanState,global,scalar,mm d-1,1.34015
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Benchmark Period Mean (complement),MeanState,global,scalar,mm d-1,2.67313
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Period Mean (original grids),MeanState,global,scalar,mm d-1,0.588
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Model Period Mean (intersection),MeanState,global,scalar,mm d-1,0.563478
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Model Period Mean (complement),MeanState,global,scalar,mm d-1,0.774264
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Benchmark Period Mean (intersection),MeanState,bona,scalar,mm d-1,0.879749
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Benchmark Period Mean (complement),MeanState,bona,scalar,mm d-1,0.979036
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Period Mean (original grids),MeanState,bona,scalar,mm d-1,0.414175
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Model Period Mean (intersection),MeanState,bona,scalar,mm d-1,0.405959
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Model Period Mean (complement),MeanState,bona,scalar,mm d-1,0.419336
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Spatial Distribution Score,MeanState,global,score,1,0.398837
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Spatial Distribution Score,MeanState,bona,score,1,0.476117
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Phase Shift,MeanState,global,scalar,months,1.29924
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Seasonal Cycle Score,MeanState,global,score,1,0.779928
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Phase Shift,MeanState,bona,scalar,months,0.595792
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Seasonal Cycle Score,MeanState,bona,score,1,0.941034
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Bias,MeanState,global,scalar,mm d-1,-0.776466
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Bias Score,MeanState,global,score,1,0.302393
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Bias,MeanState,bona,scalar,mm d-1,-0.473179
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Bias Score,MeanState,bona,score,1,0.602565
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,RMSE,MeanState,global,scalar,mm d-1,0.988393
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,RMSE Score,MeanState,global,score,1,0.540555
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,RMSE,MeanState,bona,scalar,mm d-1,0.746474
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,RMSE Score,MeanState,bona,score,1,0.566113
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Overall Score,MeanState,global,score,1,0.512453
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Overall Score,MeanState,bona,score,1,0.630388
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Overall Score,Relationships,global,score,1,0
HydrologyCycle,Evapotranspiration,GLEAMv3.3a,E3SM-FUN2.0,Overall Score,Relationships,bona,score,1,0
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg,1324.18
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Benchmark Period Mean (complement),MeanState,global,scalar,Pg,9.84469
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Period Mean (original grids),MeanState,global,scalar,Pg,2352.55
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Model Period Mean (intersection),MeanState,global,scalar,Pg,2147.65
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Model Period Mean (complement),MeanState,global,scalar,Pg,148.467
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Benchmark Period Mean (intersection),MeanState,bona,scalar,Pg,155.055
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Benchmark Period Mean (complement),MeanState,bona,scalar,Pg,2.64024
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Period Mean (original grids),MeanState,bona,scalar,Pg,232.733
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Model Period Mean (intersection),MeanState,bona,scalar,Pg,215.845
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Model Period Mean (complement),MeanState,bona,scalar,Pg,10.9577
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Spatial Distribution Score,MeanState,global,score,1,0.595401
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Spatial Distribution Score,MeanState,bona,score,1,0.774416
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Bias,MeanState,global,scalar,kg m-2,5.83311
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Bias Score,MeanState,global,score,1,0.504401
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Bias,MeanState,bona,scalar,kg m-2,5.50338
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Bias Score,MeanState,bona,score,1,0.540339
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Overall Score,MeanState,global,score,1,0.549901
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Overall Score,MeanState,bona,score,1,0.657377
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Evapotranspiration Hellinger Distance,Relationships,global,scalar,1,0.439956
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Evapotranspiration RMSE Score,Relationships,global,score,1,0.401401
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Evapotranspiration Hellinger Distance,Relationships,bona,scalar,1,0.474547
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Evapotranspiration RMSE Score,Relationships,bona,score,1,0.412178
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Overall Score,Relationships,global,score,1,0.401401
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM,Overall Score,Relationships,bona,score,1,0.412178
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg,1324.18
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Benchmark Period Mean (complement),MeanState,global,scalar,Pg,9.84469
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Period Mean (original grids),MeanState,global,scalar,Pg,1472.81
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Model Period Mean (intersection),MeanState,global,scalar,Pg,1350.62
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Model Period Mean (complement),MeanState,global,scalar,Pg,88.5653
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Benchmark Period Mean (intersection),MeanState,bona,scalar,Pg,155.055
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Benchmark Period Mean (complement),MeanState,bona,scalar,Pg,2.64024
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Period Mean (original grids),MeanState,bona,scalar,Pg,163.403
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Model Period Mean (intersection),MeanState,bona,scalar,Pg,152.372
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Model Period Mean (complement),MeanState,bona,scalar,Pg,7.35264
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Spatial Distribution Score,MeanState,global,score,1,0.764528
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Spatial Distribution Score,MeanState,bona,score,1,0.839647
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Bias,MeanState,global,scalar,kg m-2,0.184262
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Bias Score,MeanState,global,score,1,0.597357
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Bias,MeanState,bona,scalar,kg m-2,-0.269517
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Bias Score,MeanState,bona,score,1,0.571184
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Overall Score,MeanState,global,score,1,0.680943
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Overall Score,MeanState,bona,score,1,0.705416
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Evapotranspiration Hellinger Distance,Relationships,global,scalar,1,0.435401
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Evapotranspiration RMSE Score,Relationships,global,score,1,0.656342
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Evapotranspiration Hellinger Distance,Relationships,bona,scalar,1,0.493479
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Evapotranspiration RMSE Score,Relationships,bona,score,1,0.54971
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Overall Score,Relationships,global,score,1,0.656342
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN3.0,Overall Score,Relationships,bona,score,1,0.54971
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg,1324.18
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Benchmark Period Mean (complement),MeanState,global,scalar,Pg,9.84469
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Period Mean (original grids),MeanState,global,scalar,Pg,2091.72
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Model Period Mean (intersection),MeanState,global,scalar,Pg,1917.99
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Model Period Mean (complement),MeanState,global,scalar,Pg,126.442
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Benchmark Period Mean (intersection),MeanState,bona,scalar,Pg,155.055
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Benchmark Period Mean (complement),MeanState,bona,scalar,Pg,2.64024
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Period Mean (original grids),MeanState,bona,scalar,Pg,217.843
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Model Period Mean (intersection),MeanState,bona,scalar,Pg,202.566
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Model Period Mean (complement),MeanState,bona,scalar,Pg,9.96087
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Spatial Distribution Score,MeanState,global,score,1,0.631143
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Spatial Distribution Score,MeanState,bona,score,1,0.788013
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Bias,MeanState,global,scalar,kg m-2,4.20609
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Bias Score,MeanState,global,score,1,0.538449
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Bias,MeanState,bona,scalar,kg m-2,4.29609
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Bias Score,MeanState,bona,score,1,0.548766
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Overall Score,MeanState,global,score,1,0.584796
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Overall Score,MeanState,bona,score,1,0.66839
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Evapotranspiration Hellinger Distance,Relationships,global,scalar,1,0.436467
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Evapotranspiration RMSE Score,Relationships,global,score,1,0.489877
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Evapotranspiration Hellinger Distance,Relationships,bona,scalar,1,0.482751
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Evapotranspiration RMSE Score,Relationships,bona,score,1,0.449328
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Overall Score,Relationships,global,score,1,0.489877
EcosystemandCarbonCycle,SoilCarbon,HWSD,E3SM-FUN2.0,Overall Score,Relationships,bona,score,1,0.449328
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,E3SM-FUN3.0,Benchmark Period Mean (intersection),MeanState,global,scalar,Pg yr-1,113.418
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,E3SM-FUN3.0,Benchmark Period Mean (complement),MeanState,global,scalar,Pg yr-1,0.274308
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,E3SM-FUN3.0,Period Mean (original grids),MeanState,global,scalar,Pg yr-1,143.999
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,E3SM-FUN3.0,Model Period Mean (intersection),MeanState,global,scalar,Pg yr-1,118.539
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,E3SM-FUN3.0,Model Period Mean (complement),MeanState,global,scalar,Pg yr-1,21.1593
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,E3SM-FUN3.0,Benchmark Period Mean (intersection),MeanState,bona,scalar,Pg yr-1,2.74242
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,E3SM-FUN3.0,Benchmark Period Mean (complement),MeanState,bona,scalar,Pg yr-1,0.0114996
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,E3SM-FUN3.0,Period Mean (original grids),MeanState,bona,scalar,Pg yr-1,5.24691
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,E3SM-FUN3.0,Model Period Mean (intersection),MeanState,bona,scalar,Pg yr-1,4.49197
EcosystemandCarbonCycle,GrossPrimaryProductivity,FLUXCOM,E3SM-FUN3.0,Model Period Mean (complement),MeanState,bona,scalar,Pg yr-1,0.527659
